,customer_id,churn,country_Germany,country_France,country_Spain,gender_Female,gender_Male,age_bin_18_24,age_bin_25_29,age_bin_30_34,age_bin_35_39,age_bin_40_44,age_bin_45_49,age_bin_50_59,age_bin_60+,balance_tier_Zero,balance_tier_Low,balance_tier_Medium,balance_tier_High,balance_tier_Premium,balance_tier_Ultra,salary_tier_Low,salary_tier_Lower_Mid,salary_tier_Mid,salary_tier_Upper_Mid,salary_tier_High,credit_score_tier_Poor,credit_score_tier_Fair,credit_score_tier_Good,credit_score_tier_Excellent,customer_value_tier_Low,customer_value_tier_Medium,customer_value_tier_High,customer_value_tier_Premium,log_balance_scaled,log_salary_scaled,wealth_index_scaled,balance_to_salary_ratio_capped_scaled,tenure_tier_New,tenure_tier_Growing,tenure_tier_Established,tenure_tier_Mature,tenure_tier_Veteran,is_active_member,has_credit_card,has_single_product,has_multiple_products,products_per_year_capped_scaled,germany_poor_credit,germany_high_value,female_45_plus,male_young,active_multiple_products,inactive_single_product,zero_balance_active,zero_balance_multiple_products,poor_credit_high_value,excellent_credit_low_value,composite_risk_score_scaled,geographic_risk_score,demographic_risk_score,engagement_risk_score,credit_risk_score,is_zero_balance,is_high_balance,products_3_plus
female_45_plus,0.003315640638526131,0.27480303794525424,0.04825617948031486,-0.03895177503071423,-0.0033468155098344693,0.39488392289897906,-0.39488392289897933,-0.07884596666951645,-0.13203951012758583,-0.18228664306731016,-0.19736135057080456,-0.16149814270171187,0.40565533430105893,0.3575075776143397,0.2536366758560479,-0.02322872613800552,0.003977406406493178,0.015424812116895226,0.004043674287926851,0.02124384580160782,-0.006718511929631512,-0.005720854802833775,-0.0007612829738789331,0.00028912302576221535,0.0013041421777135454,0.004514220891948554,0.0034006100393227192,0.004835562870826411,-0.00656530750342893,-0.002325622155161548,-0.023449473438088377,0.01168930405549979,0.02260293947759388,-0.004685511582483101,0.022885553384363405,0.008269815147475684,0.02302026411991546,0.007400443324348947,0.024616416461865256,-0.0010467498528729594,-0.006203658100983973,-0.009593085763303396,-0.0044434750960267696,0.022054565859537207,-0.004553840793199866,0.050711509346695445,-0.05071150934669541,0.009617587053538648,0.021289012826472557,0.04504511958008647,1.0,-0.18329717912662044,0.0026052665293524934,0.03562946032626516,0.014300192688390136,-0.06038279338668601,0.009944899107541549,-0.006525197575826862,0.2464729623252263,0.048256179480314854,0.6471499894892466,0.020049104926496315,0.0065157557798415896,-0.023228726138005508,0.01669257649465632,0.08394887922246308
male_young,-0.01140898627606557,-0.18173714253357143,-0.03358907290029325,0.030742781476294466,-0.0018750695899090394,-0.464179898186212,0.4641798981862122,0.18962647798296675,0.30142462587438484,0.4582337009315473,-0.2786699899119456,-0.2280319103376737,-0.16434769383808773,-0.15694325450360136,-0.11987210155710569,0.021806312747702575,-0.012465160937820581,-0.015502930474664197,-0.013998399797004932,-0.01091726014327445,0.004829316955162132,0.018209066507445828,0.004529809774015294,-0.021342551553169897,-0.018055359650416422,0.00782136581308022,0.0007997354066478117,-0.003073082320118406,-0.005307327962411466,0.008663843135094449,0.02148482260566587,0.005637580936442921,-0.02662016708465908,0.005759444385827879,-0.020955988895597622,-0.015105237565152042,-0.02121365449604921,0.001141515180910908,-0.00963940306872929,-0.012193581690627758,0.01273727654445723,-0.009394194398185294,0.016119867173635737,-0.0034883089595686796,0.013295415655297798,-0.02636611104835298,0.026366111048353066,-0.014002616469993592,-0.01425849377667622,-0.04167068560366018,-0.18329717912662044,1.0,0.01576649838230064,-0.010438286403804651,0.0088226571541931,0.03807651288881694,-0.003554388657482883,0.014549892336435838,-0.18776008418151832,-0.033589072900293254,-0.5031200297795781,-0.016002763866246942,-0.0009696174801726188,0.02180631274770256,-0.007763203143627039,-0.061342612627870025
active_multiple_products,0.016099001803665067,-0.15713440399994394,-0.015973161564646184,0.014784811073594415,-0.0010830206697968713,-0.012256734407600344,0.012256734407600316,-0.002483598888097739,0.01242444935512588,0.015624438973967477,-0.006129013570895415,-0.029346029656516177,-0.029321418814832717,-0.01207496129721228,0.07044144341800368,0.23993101965618696,-0.01447839374731797,-0.013397232943671027,-0.07624302714663653,-0.14475929539686608,-0.05462780200093574,-0.0099956746983475,0.016176431438487935,-0.011087458907209441,-0.00836856194693835,0.011159120711435691,-0.030256430093353007,0.007720483628431525,0.006727405983501252,0.01619920727070981,0.23951909215940842,-0.023948500273837305,-0.16854065255233402,-0.0755733640025753,-0.23981984903056883,0.0034800547282257824,-0.23962423400088623,-0.15797777676198727,-0.01086299914322441,0.026349809755175504,-0.016469751041018017,0.007823991393872826,-0.007773923925459219,0.5733169051150685,0.0030886060688461183,-0.600912536444116,0.6009125364441164,0.22842976689743613,-0.01868721756993512,-0.019445823737795798,0.0026052665293524934,0.01576649838230064,1.0,-0.34306711225860037,0.5596230337529887,0.3795985539204196,-0.09077259533995033,0.0930402856767517,-0.45905942247961373,-0.015973161564646184,-0.028129158155243427,-0.8211944304052411,-0.027818308211636247,0.23993101965618696,-0.17320045294141403,0.07409620747295591
inactive_single_product,-0.006979115557399477,0.23471551232862284,0.04647140646123852,-0.0050801366688968345,-0.04078687419028612,0.007266267081014577,-0.00726626708101459,-0.017875830411613093,-0.02814671458251306,-0.007878101073343491,-0.013034199977174617,0.015571559975517402,0.07382012101166403,0.026100872022199968,-0.059427767221392716,-0.2103376324738482,-0.004820866605868785,0.01002970339870588,0.04412372984482563,0.14044670379048077,0.05505213430937513,-0.005567285383597674,-0.005476138676495197,0.009922923971153692,0.00022115723538010062,0.0017419046901337497,0.02252301043891255,-0.00036407318984056305,-0.017777652606058673,-0.004537149411562946,-0.21066231166711677,0.014120848003443954,0.14327142357276176,0.07603244676847899,0.2110786307606976,0.007587523913940546,0.21109636508009183,0.12845153335509193,0.00586331079266085,-0.012289281383490057,-0.00947047492286561,3.486543331381116e-05,0.015426895775451458,-0.5983900164076712,0.012345369940089716,0.5709102264510744,-0.5709102264510745,-0.21506751928606793,0.03340075339460214,0.038573452762260235,0.03562946032626516,-0.010438286403804651,-0.34306711225860037,1.0,-0.2787201807950109,-0.3541647362546516,0.09146507065871207,-0.07719784993387241,0.48214782295520964,0.04647140646123854,0.05066051495530851,0.8177411522743651,0.02390695489165361,-0.2103376324738482,0.16925545791441482,-0.10657869905020365
zero_balance_active,0.006904355306097563,-0.12825432799111064,-0.277833231928104,0.16448918580405616,0.08850390752841267,-0.0009800805487122314,0.0009800805487121746,0.006632430735769151,0.005741176650401663,0.00208867452663075,-0.013558365419275685,-0.01947023595982818,-0.027161048368562903,0.001124917805770066,0.07403426941281148,0.637737458423676,-0.011762772876439256,-0.040015828513370585,-0.20238063687268978,-0.37823399839534716,-0.15725256069038715,0.005095110204756075,0.0040936683626903335,0.01348269999894455,-0.010751016097383373,-0.009208489991786502,-0.0020532749342363032,-0.0032064751493569078,0.011498523444101695,-0.006519886182451519,0.6373233245022731,-0.0723361232347652,-0.44041483973023904,-0.20858322396812493,-0.6372234862745797,-0.019696777580087636,-0.6372198032207013,-0.3841750074953339,-0.017633958697364737,0.009336399216767039,-0.00947356572575629,0.021381288059648264,-0.00536513772012394,0.46578347424353445,0.011582716287544488,-0.26671984968856477,0.26671984968856466,0.07818803636827387,-0.11868541748672522,-0.2303149295120517,0.014300192688390136,0.0088226571541931,0.5596230337529887,-0.2787201807950109,1.0,0.5379207986804634,-0.19650157048065292,0.22756748979979452,-0.44958779677191274,-0.27783323192810405,-0.01262664641132347,-0.5122505430648057,-0.004104607109832839,0.6377374584236761,-0.46114309165049516,-0.007302767776861585
zero_balance_multiple_products,0.008104672038643903,-0.21805456249072555,-0.3530377062325606,0.20163114968111584,0.12101103514204711,-0.0045453745716421265,0.004545374571642084,0.022685156196197938,0.045183375952129026,0.02864229102296111,0.020323611070620168,-0.012485276548083188,-0.04712354431888548,-0.07000785843161073,-0.005694191788419314,0.8103615537206128,-0.014946744586361402,-0.050847395804010626,-0.25716144656844925,-0.4806151599863937,-0.19981800931465493,0.012936805683069028,-0.008888047902652888,0.006839846085201372,-0.006776192335136666,-0.005422467652909586,-0.007188559044817086,0.00030199501269956937,0.012341751800730804,-0.006094884591799369,0.8098353211721463,-0.09191621480027128,-0.5596272401617507,-0.2650429627775924,-0.8097084585263238,-0.020805099652082208,-0.8096284752514269,-0.4881642937268441,-0.028570448175198486,-0.001034143353566286,0.008618223260642209,0.016298116777442327,0.0011799501074157906,0.019824999729236154,0.010700380356473792,-0.6203510111497488,0.6203510111497484,0.20054863061410447,-0.1508114319586138,-0.2926570513605414,-0.06038279338668601,0.03807651288881694,0.3795985539204196,-0.3541647362546516,0.5379207986804634,1.0,-0.24969102231635398,0.29262591528561993,-0.4783802260757595,-0.3530377062325606,-0.05564495728745029,-0.44777000299601377,-0.007519857049642327,0.8103615537206127,-0.5859662582171203,0.02987755001312389
poor_credit_high_value,-0.005253552190323209,0.06210535374633722,0.1355095355639072,-0.0704596804699179,-0.05448034610284967,-0.010266257267280941,0.010266257267281007,-0.007620879343654267,-0.005212488054200521,-0.0010288754476516187,-0.006903794147646038,-0.012285210514331587,0.014034161578785172,0.020554421218067186,0.0057742175832012224,-0.308122986795153,-0.01002924451256573,-0.034118530787698303,0.06331792699232439,0.21498983939089597,0.08094564661581545,-0.021880675881509767,-0.0043716506760233835,0.0008932264904684124,0.0050389184720898,0.018381406898427186,0.7360581864009433,-0.28928054334841313,-0.23178285362773388,-0.1968887499713457,-0.3083232057042844,-0.06167565034479885,0.23144831981884043,0.11481882677252885,0.3104575387508658,0.02127711529999822,0.3106640205234038,0.18148179094764094,0.018004451844959867,-0.0015380052291353238,-0.0022412094128312896,-0.013763268669231282,0.0015768888663385695,-0.025208740597279167,-0.007129158075325486,0.13376561333361486,-0.13376561333361467,-0.03918531061856948,0.5917493876947783,0.12178649828061547,0.009944899107541549,-0.003554388657482883,-0.09077259533995033,0.09146507065871207,-0.19650157048065292,-0.24969102231635398,1.0,-0.10827750818668445,0.38485278214202806,0.1355095355639072,0.007441900093131525,0.11118986671169094,0.6164516509988232,-0.308122986795153,0.2571197651427066,0.005170344736255989
excellent_credit_low_value,0.0012498798527652412,-0.04340573533443117,-0.1530933822617477,0.09067239911206391,0.04872794801169084,0.008032478385313764,-0.008032478385313768,0.011838460572472025,0.01322859263250689,0.005738337624544131,0.007734340369985652,-0.008034711397261998,-0.024616783025182637,-0.012682875841435196,0.006522182072645733,0.3505682253813885,0.01003623229864144,-0.022049768807725915,-0.11151702763600357,-0.20841683228056873,-0.08665027656461864,0.02968172534238577,-0.008497166303586564,-0.005989380968659736,-0.011456850942272964,-0.00853236274041053,-0.14710454986734417,-0.18695321733214035,-0.14979420913192582,0.5499425853556541,0.35118183186812846,-0.03985909708806382,-0.24268010325710693,-0.11493481546010022,-0.35053268194232684,-0.01949731068028759,-0.3506851094688328,-0.2116845645748717,-0.013447336600508834,-0.005531477267376506,0.00822418833488615,0.004582016131622246,0.004265150508884337,0.004147499503874486,0.012070959059408332,-0.1444149579979093,0.1444149579979093,0.042622506761843815,-0.06539877127762819,-0.12690955397841072,-0.006525197575826862,0.014549892336435838,0.0930402856767517,-0.07719784993387241,0.22756748979979452,0.29262591528561993,-0.10827750818668445,1.0,-0.25864602641432366,-0.15309338226174773,-0.010538613131902708,-0.10391185367760339,-0.2686532691154523,0.3505682253813885,-0.2541019125663196,-0.005285051854096828
composite_risk_score_scaled,-0.008779230464970346,0.3348617058871062,0.6715776135682832,-0.38402448976797743,-0.2296586475240951,0.2696171875984331,-0.269617187598433,-0.041687999777995956,-0.052404325441792125,-0.07762420003672484,-0.07133437947054082,-0.013664282264002082,0.20134795330516003,0.17394352634916502,-0.07093419219577866,-0.4248514623967827,-0.003192577113505573,0.013145868511007611,0.0966712867081874,0.30631011633191774,0.06632840806872078,-0.004645206266525553,-0.00766323030838247,-0.0052939394905821835,0.005613811456283238,0.00917497071131512,0.33511406303601715,0.07357604286851967,-0.2427558841991177,-0.18669429054553102,-0.425237087143098,0.01644570487455434,0.31858577833399787,0.11829123642219479,0.42517663306260045,0.007932303798016018,0.4250812770670552,0.26056287515045085,0.01382846849934293,-0.007743060337699919,-0.00309415581228792,-0.015532332797696023,0.013185227333163171,-0.40368343163030157,0.005610261579157862,0.41738806705804793,-0.4173880670580478,-0.14180129081729603,0.43884714549400633,0.5637105145445117,0.2464729623252263,-0.18776008418151832,-0.45905942247961373,0.48214782295520964,-0.44958779677191274,-0.4783802260757595,0.38485278214202806,-0.25864602641432366,1.0,0.6715776135682832,0.3767003453931876,0.5742136880929035,0.4026469032152762,-0.4248514623967827,0.3373213227177793,1.782210240932587e-05
geographic_risk_score,-0.003096858226527104,0.17348787015297085,1.0,-0.5803586473920972,-0.3320839640331285,0.024627879392114648,-0.02462787939211465,-0.020612046024801572,-0.015039796580150271,-0.02824975491950217,-0.024129939275770108,0.01992693348526042,0.04013591380960212,0.04828657179851318,-0.009272081405312327,-0.43565456013017945,-0.014180331535811946,0.004703329961359617,0.09369058323250831,0.3279058452545537,0.05526635250506166,0.0002907257008508298,0.00596505124100326,-0.020200899687383634,-0.004250683009138135,0.012465021541073804,-0.009028852308341506,0.012358324547948036,-0.021080077086736544,0.018044686565485427,-0.4359376493008206,0.006732353659512961,0.33542266389996733,0.1133288827272541,0.4359791615505166,0.004540897230566403,0.4358173181989503,0.2684665790890637,0.0037341573691694135,0.011355206805547495,-0.006371416957758678,-0.028020548426982032,0.018114546793837047,-0.020485800270395746,0.010576580713803529,0.033877508978772536,-0.03387750897877251,0.0024266121462144926,0.4271822224543587,0.8289682552145221,0.048256179480314854,-0.033589072900293254,-0.015973161564646184,0.04647140646123854,-0.27783323192810405,-0.3530377062325606,0.1355095355639072,-0.15309338226174773,0.6715776135682832,1.0,0.05850207831213444,0.038020179398624086,-0.002326447265386712,-0.43565456013017945,0.35178438300959275,0.04962566286921232
demographic_risk_score,0.008230495238270132,0.28625834206672024,0.05850207831213444,-0.03746147922596432,-0.01536289458538398,0.8008113949949678,-0.8008113949949678,-0.06519419054974132,-0.09903397950575647,-0.1631921152086159,-0.16843836251663555,-0.12651186192577293,0.4420852636120987,0.407347999569609,-0.06507488275638025,-0.022446186282556083,0.013886493092325498,0.015291663271808914,0.009443590836090532,0.014487264541742668,-0.004203623022089423,-0.010620048683688203,-0.00453507122521948,-0.008447173907956242,0.007389003456692465,0.013281746809812082,0.00017456280945201674,0.00412039822272353,0.0027285929675210496,-0.008156345748170755,-0.022412084834018704,0.0009234968701473178,0.027123408636404948,-0.007870948448905749,0.021745173401836897,0.008544639424723641,0.021885419554925,0.003075124638486412,0.01967577276982333,0.0012951378809163922,-0.006235538838823927,0.00147093935268777,-0.012797029187166267,-0.021008716673933996,-0.011898912870354194,0.04764280744609959,-0.047642807446099646,0.0171764074311947,0.02326145270148108,0.0632688147688358,0.6471499894892466,-0.5031200297795781,-0.028129158155243427,0.05066051495530851,-0.01262664641132347,-0.05564495728745029,0.007441900093131525,-0.010538613131902708,0.3767003453931876,0.05850207831213444,1.0,0.0480140288395371,0.0026355072432291318,-0.02244618628255605,0.011607387003039524,0.08651762989436498
engagement_risk_score,-0.01410500424897113,0.23888197319403878,0.038020179398624086,-0.012146036847148003,-0.024115121957416333,0.011925009002448127,-0.011925009002448058,-0.009338005882269467,-0.024713033138066193,-0.014360354151200303,-0.004162808472184086,0.02744251713787835,0.06281449925908784,0.023255988964471945,-0.07926820099333974,-0.2748076548198506,0.005943231959326749,0.014302715838963245,0.07352578411910954,0.1740287969759621,0.0669197216109343,0.00274287120703986,-0.013239365323145286,0.01282247382684298,0.0052624017943295395,-0.0057797902550562625,0.03222352059829733,-0.004952099713629255,-0.014922633697970018,-0.012682868680055083,-0.27475248451832596,0.02325371261269761,0.19031748459428574,0.09250055875647044,0.2751897022222602,0.0024770689399681097,0.27508060816372026,0.17484146584243182,0.010218641481142229,-0.023612464677456643,0.004338763892140786,-0.004773164186172344,0.014135785986970573,-0.7148470582779057,0.005607417077609502,0.7150624950980113,-0.7150624950980113,-0.27063346825929346,0.031742624716542794,0.03534998873114515,0.020049104926496315,-0.016002763866246942,-0.8211944304052411,0.8177411522743651,-0.5122505430648057,-0.44777000299601377,0.11118986671169094,-0.10391185367760339,0.5742136880929035,0.038020179398624086,0.0480140288395371,1.0,0.031570272189198105,-0.2748076548198506,0.20895866802603383,-0.1101527995969384
credit_risk_score,-0.005223577711361361,0.026357897527423145,-0.002326447265386712,0.0056038304074230265,-0.004154306565565396,-0.00845421224952306,0.008454212249523078,-0.008520886191532868,0.0028441161019699592,-0.0026945740961549797,-0.0027212472861361603,-0.002567779019871885,0.011552228544002643,0.00896099962187378,-0.00829853663173747,0.0056433067927354,-0.0042889432789065506,-0.005451950819449353,-0.010742844227782404,0.007245315567536985,-0.006192577617414809,-0.007587031053130947,-0.008022384942125657,0.00895208729342843,0.008382395238324437,0.00032920892268745134,0.8375039669255653,0.1733114127321112,-0.5750891611269703,-0.4885114851429654,0.0050083180752239186,-0.0007025742889366656,-0.005602374164383026,0.0013336367906143524,-0.005283193683834164,0.002788553880913933,-0.005230529493879238,-0.0054095530972806324,-0.00013041689485314593,-0.007770982234743178,0.001637016123660257,0.011051153790378852,-0.004352003917936885,-0.026774350375225887,-0.0007751844668757958,0.018369608619612104,-0.01836960861961213,-0.018685992762794836,0.3723319939897383,-0.000999134353041415,0.0065157557798415896,-0.0009696174801726188,-0.027818308211636247,0.02390695489165361,-0.004104607109832839,-0.007519857049642327,0.6164516509988232,-0.2686532691154523,0.4026469032152762,-0.002326447265386712,0.0026355072432291318,0.031570272189198105,1.0,0.005643306792735404,0.0033830998369800396,-0.002550914924657394
is_zero_balance,0.01055927608996031,-0.12235727218477076,-0.43565456013017945,0.25159122405369344,0.14611555381386399,0.004512986735981615,-0.004512986735981672,0.013656254083385022,0.023027336722940054,0.015424924292609103,0.009481904442396926,-0.010663556553693561,-0.02120626451419971,-0.03717590869531869,0.0006953062611234615,1.0,-0.018444538141939876,-0.06274655500443639,-0.3173416179330663,-0.593087317358219,-0.24657883681331072,0.01342266640446616,-0.013128465629965062,0.015238862624354671,-0.00656788489314007,-0.008858106796172239,0.009635375995739041,-0.007869898754902363,0.012033785049335199,-0.014190132977227697,0.9993506200460175,-0.11342617918910076,-0.690589573989952,-0.3270675435683028,-0.9991940693739867,-0.0223221395524307,-0.9990356053994739,-0.6024030773492863,-0.022321095411996148,-0.005157476222942517,0.010007800134417492,0.016357178809466147,-0.0013883945903854207,0.00411569738278327,0.018357706998885136,-0.3887738023049731,0.3887738023049732,0.1186042807650083,-0.18610388321878613,-0.3611438005873637,-0.023228726138005508,0.02180631274770256,0.23993101965618696,-0.2103376324738482,0.6377374584236761,0.8103615537206127,-0.308122986795153,0.3505682253813885,-0.4248514623967827,-0.43565456013017945,-0.02244618628255605,-0.2748076548198506,0.005643306792735404,1.0,-0.7230923721970495,-0.006931025374166407
is_high_balance,-0.017444046341406602,0.11601909776338289,0.35178438300959275,-0.19944944551489077,-0.12227933000284097,-0.012938853982477343,0.012938853982477348,-0.008927520538799014,-0.01809156779456212,-0.01492495427112746,0.003035979848957637,-0.00046800869448316895,0.01676060323235524,0.031952517917021424,-0.00576311073402986,-0.7230923721970495,-0.023536284265466896,-0.08006818841969934,-0.40494603179856264,0.8202096165890637,0.3410059990870912,-0.006603458720783353,0.004213512750042955,-0.0087302742755846,-0.0008113405732855924,0.00953968054760508,0.00258065961410833,0.0010417866205137875,-0.015030369582792538,0.012434984536567419,-0.7235622390105246,-0.14473828382127707,0.4089874211621944,0.4523177897376206,0.743458100782693,0.018008181601222473,0.7433651434848517,0.5287031699238357,0.013710920212251709,0.007846630469894651,-0.022153708495456555,-0.01121984332177329,0.01235764802606987,-0.01160062437282376,-0.004696242606575922,0.2871479675379173,-0.2871479675379173,-0.0896298667556949,0.1637284578182874,0.251545606678623,0.01669257649465632,-0.007763203143627039,-0.17320045294141403,0.16925545791441482,-0.46114309165049516,-0.5859662582171203,0.2571197651427066,-0.2541019125663196,0.3373213227177793,0.35178438300959275,0.011607387003039524,0.20895866802603383,0.0033830998369800396,-0.7230923721970495,1.0,0.013021142540119112
products_3_plus,0.010225993611879253,0.2986365283847086,0.04962566286921232,-0.03430033993889234,-0.010109799303430386,0.04399155546156396,-0.043991555461563976,-0.02399328757898684,-0.030672537153704445,-0.053733459587505604,-0.025714243002763787,0.02785045582053319,0.03694629471074165,0.08130170965846419,0.014762591342826006,-0.006931025374166407,-0.004497919837802996,0.025513372590408943,-0.014462396853564347,0.012906525493090128,0.0007815869398615161,-0.023515115387202377,0.0010667909425053402,0.016352819248161315,0.005742359295236346,0.004972747230620697,-0.007956031343130433,0.010046978986636944,-0.0028272368928724517,-0.00036816364923728906,-0.007044375626109013,0.002915394560348045,2.0347106052851136e-05,0.008059620665148228,0.006945200422130279,0.017336893932863563,0.007250461025859452,-0.003174778418829006,-0.008328639749739254,0.020815250909030393,0.001080111426714479,-0.021188354966893756,0.005895122608282583,-0.02920753124428256,0.0012440174445061945,-0.18668206333020965,0.1866820633302096,0.18532878170566863,0.03195726243818851,0.0418804714508189,0.08394887922246308,-0.061342612627870025,0.07409620747295591,-0.10657869905020365,-0.007302767776861585,0.02987755001312389,0.005170344736255989,-0.005285051854096828,1.782210240932587e-05,0.04962566286921232,0.08651762989436498,-0.1101527995969384,-0.002550914924657394,-0.006931025374166407,0.013021142540119112,1.0
